numeric_std__year,numeric_std__Age,numeric_std__G,numeric_std__GS,numeric_std__MP,numeric_std__FGpct,numeric_std___3P,numeric_std___3Ppct,numeric_std___2Ppct,numeric_std__eFGpct,numeric_std__FTpct,numeric_std__ORB,numeric_std__DRB,numeric_std__AST,numeric_std__STL,numeric_std__BLK,numeric_std__TOV,numeric_std__PF,numeric_std__PTS,numeric_std___3PAr,numeric_std__ASTpct,numeric_std__BLKpct,numeric_std__BPM,numeric_std__DBPM,numeric_std__DRBpct,numeric_std__DWS,numeric_std__FTr,numeric_std__ORBpct,numeric_std__OWS,numeric_std__PER,numeric_std__STLpct,numeric_std__TOVpct,numeric_std__USGpct,numeric_std__VORP,numeric_std__WS_48,cat_ohe__Pos_C,cat_ohe__Pos_C-PF,cat_ohe__Pos_PF,cat_ohe__Pos_PF-C,cat_ohe__Pos_PF-SF,cat_ohe__Pos_PG,cat_ohe__Pos_PG-SG,cat_ohe__Pos_SF,cat_ohe__Pos_SF-C,cat_ohe__Pos_SF-PF,cat_ohe__Pos_SF-SG,cat_ohe__Pos_SG,cat_ohe__Pos_SG-PG,cat_ohe__Pos_SG-SF,SalaryAdj
1.22152575789694,0.977968009777296,0.3008911129010381,1.1660937887600196,0.7609399417695193,-0.14627418100675227,1.6809451781949394,0.819658923381459,-0.3002728459371635,0.3044250456698117,0.5911700301700725,0.019312731137666003,0.5061672854706958,-0.2933022047097396,0.142719998866844,0.08043114020257368,0.37050341487314553,1.10985798994311,0.9939645578421141,0.6182309362604068,-0.7092371737110134,-0.21707402615786694,0.2382278346709602,-0.4925402998123368,-0.17321592112908604,0.11642020798800586,0.0026790319661151737,-0.4761529965873066,0.2693668985611782,0.12037630415716055,-0.4855421427052656,-0.6533788411240997,0.5752494806051691,0.12080799553554233,0.00448348208028198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17107298.0
1.5361783110464384,-0.4798171917279068,0.6659415045760809,-0.6792955480529299,-0.12805514216122102,-0.2299815812826632,-0.08287541208248485,0.2641329949800657,-0.015547026095188878,-0.20673397112163344,1.1255177257296163,-0.6231530029714025,-0.4382103848244236,1.043979973546712,0.660250915275923,-0.6809289386537616,-0.4429898416478537,-1.2395773097502811,-0.2891930427547869,0.1981521107277403,1.7279205110054443,-0.8086496379844863,0.4957544887496628,0.6572884969814,-0.7481424311864284,-0.061356164484213674,-1.0185702048043785,-0.8215804651302274,-0.02145739163502982,0.2549714244743067,1.1964215858406753,-0.5955603399948217,-0.4146555890425182,0.12080799553554233,0.3111937321890569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9135157.0
-0.9810421141495493,1.7068606105298976,0.8940979993729826,1.3053684556892988,1.500524087224505,-0.5648111823863062,1.662761460769399,0.3982254604562642,-0.2674198667246279,-0.16933209184421064,0.050750201706443836,0.7294064372582154,0.6410783812271413,-0.09232338023189143,2.425944630083369,0.46111117963074133,0.38710531806745163,1.3936823885637881,0.7681635587523041,0.9413684943624581,-0.6980575513040571,-0.3353891485231908,0.3812981980480172,0.6572884969814,-0.5724704420022405,1.0941902565852135,-0.41709826167574426,-0.15539891865459451,0.17242546849577545,-0.22572543380121576,1.1964215858406753,-0.6341060074143402,-0.2465585017438545,0.5632848346345742,-0.023399267929606664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11823405.0
-0.6663895610000509,-0.722781391978774,0.9853605972917434,1.6883737897448168,1.836698698794953,-0.44522918199214845,0.6444732849391335,0.15558195149933352,-0.3878807905039251,-0.5932200569883352,0.5486650998414725,0.07003371014627667,1.0529122524836596,2.133903598599658,2.0606286890887247,0.3976645063927134,2.279722282218348,0.7156574363032793,1.4607647001912405,-0.11575294571425236,1.224837502692414,-0.39454670970585265,0.4957544887496628,-0.13321880081429413,-0.17321592112908604,0.11642020798800586,0.6104163078356725,-0.648866730858767,0.3178376135938796,0.48570591644655736,0.6788942847496167,0.3680813454931418,0.7993789303367217,0.9320155338837676,-0.35799226804827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18332411.0
1.5361783110464384,-0.23685299147703967,-1.7525173402710779,-0.9926635486438081,-1.6072234330711923,-4.056605593895731,-0.9011426962318054,-1.7855661201561106,5.602312419248395,-4.869501587707007,-4.406195349892473,-0.9781998560316773,-1.2476769593630974,-0.9503483616565511,-1.2881007700288447,-0.8712689583678453,-1.2232792917802409,-1.6653139076812984,-1.244504961980906,2.737090067243857,-1.0558054683266562,-1.045279882715134,-4.2255675026932185,-1.7860976962052908,0.11424733389958527,-1.2169025855536408,-1.701491473565015,-1.2657014961139827,-0.8454595471909524,-4.18666754599152,-2.0381240459784418,-0.5955603399948217,-1.0683664840928786,-0.6166534029628442,-4.0803393943684005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,480637.0
-0.6663895610000509,-0.9657455922296411,0.5746789066573202,-0.3311088807297318,-0.484151212195103,0.2961792204516335,-0.6829380871253199,0.2322062174857327,0.14871786996748915,-0.04465916091946791,0.5911700301700725,-0.43717607993983004,-0.750636080260403,-0.07686347065667233,-0.22259594212779993,-0.4271422457016498,-0.5259993576193842,-0.40387213603384,-0.5041382245806637,-0.7066330519580033,0.45344355661243413,-0.39454670970585265,0.5243685614250742,0.9447456961798342,-1.0196355053801736,-0.061356164484213674,0.5665589786492095,-0.27876587170563766,0.02701332339767155,0.1972878014812439,0.4201306342040871,-0.15228516467035838,-0.35862322660963075,-0.02668428416413502,0.8409659823769405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2653752.0
1.5361783110464384,-1.4516739927313753,-0.33794707253028683,-0.9230262151791685,-0.8526981937686312,0.20051362013630733,-0.3919986083166726,0.44930830444719666,0.9481403641391876,0.6161073729816685,0.4515109733761016,-0.43717607993983004,-0.6015238165295946,-0.7802893563291411,-1.1358857946144099,-0.45886558232066377,-0.9410469374770369,-0.9242168668384165,-0.7711913292734198,0.8444272269318426,-0.9216499994431817,0.01955621857278087,-0.5057380548897363,-1.139318998008814,0.2260385997440684,-1.0391262130814214,-0.01611696625665466,0.017314815616865917,-0.3122816818312378,-0.39877630278040394,-1.520596744887383,-0.8268343445119328,-0.9376243050828064,-0.6166534029628442,-0.07916476794938375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2526085.0
-1.6103472204485463,1.9498248107807645,0.3008911129010381,-0.9578448819114883,-0.8900509283875698,0.332053820569881,-0.9011426962318054,-1.7855661201561106,-0.11410596373279569,-0.29400502276895335,0.6883241566354441,-0.3864551009312194,-0.7151331603244963,-0.7029898084530456,-0.6487978732882179,-0.4271422457016498,-0.7086202927567514,-0.40387213603384,-0.9579113862130704,-1.3667569206521937,-0.5862613272344949,0.07871377975544272,-0.7346506362930275,0.22610269818374865,0.14618769556943753,-0.772461654373092,0.01520969744796173,0.4367624559904126,-0.7000474020928483,-0.9179289097179681,0.2907488089313226,1.3702686984006238,-1.2924959338244304,-0.6903995428126828,-0.5810542681273789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401420.0
1.22152575789694,-0.4798171917279068,0.43778500977917917,-0.4355648809266912,0.5355784429019227,-0.32564718159799,1.2990871122585899,0.3982254604562642,1.0466993017767945,0.44156526968702875,0.08111086622687246,0.05312671714340645,1.3014326920350068,-0.12324319938232961,0.629807920193036,-0.1416322161305241,0.005261544598411173,0.7944975470312454,0.17543593614155287,1.7030498813172932,-0.5527224600136262,-0.39454670970585265,0.0665433986184918,0.29796699798335724,1.1203687264999347,0.38308476669633523,-0.34817960152558824,-0.35278604353626347,-0.11839882170043245,-0.3410926797873411,0.1613669836585578,-0.3257406680581919,-0.6574624929183663,-0.10043042401397366,-0.03734064293455079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4012726.0
0.9068732047474416,-1.6946381929822425,-1.6156234433929366,-0.9578448819114883,-1.4739986795969777,-0.07452498077025717,-0.7193055219764009,0.4173815269528637,0.4443946828803096,0.2794904594848632,-0.9875845248922142,-0.9274788770230665,-1.2121740394271907,-0.8575889042052365,-1.2576577749459579,-0.8712689583678453,-1.0572602598371796,-1.5864737969533322,-1.0860100299274817,0.756718461161286,0.062156772368966204,-1.045279882715134,-1.2497039444504328,-2.6484692938005936,-1.2272478562342137,-1.2169025855536408,-0.11009695737050383,-0.6982135120791843,-0.7485181171255497,-0.49491567443550843,-1.6499785701601475,0.09826167355651194,1.0235083800682736,-0.6166534029628442,-0.9435300182559309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2486651.0
-1.6103472204485463,0.4920396092755618,0.9397292983323631,1.653555123012497,1.2378098537379696,-0.05060858069142547,1.262719677407509,0.7749614348893932,-0.1907629152287121,0.19221940783754327,0.46365523918427304,-0.3526411149254789,0.058830494278270785,2.566781066705792,0.9951238611876799,-0.7760989485108035,1.980888024720838,1.5671306321653138,0.9158026735417952,0.26739587317817964,2.298081253760212,-0.9861223215324719,0.581596706775897,0.08237409858453154,-0.9238144203706163,1.6275193740018723,-0.49228225456682345,-0.7969070745200187,0.8994861939862954,0.3318829217983904,0.1613669836585578,0.8691750219468831,0.5939269347494655,0.7845232541840902,0.673669482317609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10239258.0
1.5361783110464384,1.7068606105298976,-0.42920967044904756,0.08671512005810583,-0.3895242844937917,-0.11039958088850471,1.2081685251308876,0.9090539003655914,0.38963971752608356,1.3766122516225978,0.4515109733761016,-0.7753159399972345,-0.7648372482347656,-0.44017134567432104,-0.7401268585368789,-0.5857589287967196,-0.6920183895624453,-0.7980726896736707,-0.2891930427547869,2.390871254991659,-0.32913001187450175,-0.5720193932538384,0.20961376199554882,-0.9237260986099883,-1.1154565903897307,-0.772461654373092,-1.0498968685089949,-0.9449474181812706,-0.11839882170043245,-0.28340905679427864,-0.8736876185235595,-0.8846528456412108,-0.39597813489822264,-0.1741765638638123,0.00448348208028198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2881021.0
-0.35173700785055234,-1.4516739927313753,0.43778500977917917,-0.6096582145882903,0.06493398670329545,-1.1746793843965144,-0.010140542380323017,0.2194355064879995,-1.1544503054630886,-0.992173435947512,-0.8175648035778139,-0.14975719889103623,-0.22519286520898316,-0.34741188822300645,-0.07038096671336497,1.2859179317251044,0.17128057654147225,0.5422091927017538,-0.3564991097911726,0.6782421970507878,-0.41856699113015144,1.3210225645913434,-0.6774224909422046,0.4416955975825743,-0.444708995322831,0.02753202175189599,1.7319108684609386,-0.35278604353626347,-1.1847545524198617,-0.9563846583800101,-0.09739666688697149,0.6186281837200125,-0.4333330431868145,-0.9116379623621989,-0.9574713932608753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1049289.0
1.22152575789694,-0.9657455922296411,0.34652241186041843,-0.7837515482498892,-0.43061229257462424,-0.9474735836476134,-0.010140542380323017,0.2577476394811991,-0.7492635618418167,-0.6430892293582323,-0.14355805122429932,-0.7584089469943643,-0.45951213678596764,-0.2855722499221301,-0.4356969077080089,-0.3319722358446079,-0.4263879384535476,0.037632484042770434,-0.556246147447543,0.9136709893822822,-0.13907643095624578,-0.15791646497520495,-0.849106926994673,-0.13321880081429413,-0.36485809114820006,-0.5057970956647626,-0.548670249235133,-0.9202740275710619,-1.0393424073217576,-1.2063470246832817,-0.35616031743250076,-0.055920996121562025,-0.45201049733111076,-0.9116379623621989,-1.0968851433103184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4295892.0
0.5922206515979431,1.2209322100281632,0.5290476076979399,1.0964564552953802,0.6065486386779062,0.1168062198603964,0.6444732849391335,0.8643564118735252,0.017305953117346725,0.5163690282418744,0.36650111271890146,-0.2681061499111278,-0.29619870508079665,0.47969327405121504,0.568921930027262,-0.014738869654468226,0.22108628612439057,0.2899208383722621,0.19931873412220585,0.4797434113595278,0.20749186365939723,-0.2762315873405288,0.03792932594308038,-0.34881170021311975,-0.9876951437103211,-0.41690890942865283,0.008944364707038452,-0.6241933402485583,0.3663083286265807,-0.07190243915304845,0.1613669836585578,0.04044317242723433,-0.4706879514754064,-0.10043042401397366,-0.03734064293455079,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22341883.0
0.2775680984484446,-1.6946381929822425,1.076623195210504,0.40008312064898405,1.1880062075793847,-0.5767693824257222,0.09896176217291973,0.09172839651066754,-0.49739072121237715,-0.7428275740980265,-0.6354008164552423,0.03621972414053623,0.5345696214194211,0.3250941782990241,0.234048984115505,0.2707711599166575,0.6859395755649615,0.762961502740059,0.35781366617563015,-0.10652044405419374,-0.295591144653633,-0.2762315873405288,-0.9921772903717302,-0.9955903984095967,-0.38082827198312647,-0.5946852819008724,0.2532923416030459,-0.5748465590281412,-1.2332252674525628,-0.9948404070420518,-0.6149239679780301,-0.03664816241180282,-0.37730068075392637,-1.5753532210107466,-1.3199471433894274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6676568.0
0.9068732047474416,0.4920396092755618,1.1678857931292648,1.827648456674096,1.2041923925809248,-0.2060651812038315,0.8444941766200785,0.4046108159551308,0.28012978681763157,0.15481752856012046,0.8583438779498443,0.9153833602897878,2.2529109463173076,-0.15416301853276781,0.782022895607471,0.1756011500596156,-0.04454416498450715,0.5264411705561606,0.4012369352313629,0.8121134711216375,-0.7986741529666632,-0.3353891485231908,0.4671404160742514,0.4416955975825743,1.2002196306745656,1.271966629057433,0.1279856867845804,0.04198820622707446,0.7056033338554901,-0.09113031348406961,-0.22677849215973628,-0.6533788411240997,-0.9563017592271026,0.5632848346345742,0.4645488572434442,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10709827.0
0.9068732047474416,0.2490754090246946,-0.20105317565214578,-0.9578448819114883,-0.7032872552928765,-0.46914558207098017,0.4444523932581884,0.6472543249120613,-0.08125298452026009,0.541303614426823,0.3482847140066443,-0.7584089469943643,-0.8571448400681232,-0.7570994919663124,-0.4965828978737829,-0.7126522752727755,-0.7916298087282819,-0.48271224676180613,-0.5584173109003296,1.887699914518465,-0.9104703770362255,-0.7494920768018243,-0.7918787816438503,-1.4267761972072481,-0.9876951437103211,-1.1280143993175311,-1.17520352332746,-0.7969070745200187,-0.651576687060147,-0.74487804073878,0.0319851583857933,-0.8461071782216925,-0.22788104759955824,-0.7641456826625216,-0.9435300182559309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,530330.0
