Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Stephen Curry,PG,28,GSW,79,79,2638,675,1443,0.468,324,789,0.411,351,654,0.537,0.58,325,362,0.898,61,292,353,524,142,17,239,183,1999,0.547,31.2,0.5,6.9,0.3,11.4,3.9,0.251,6.7,2.7,8.7,24.6,2.6,13.0,7.3,0.624,30.1,5.9,12.6,0.229,34682550.0,41953914.0
Troy Daniels,SG,25,MEM,67,3,1183,185,495,0.374,138,355,0.389,47,140,0.336,0.513,43,54,0.796,22,78,100,46,20,4,45,90,551,0.717,6.6,0.3,-1.8,-1.9,7.8,0.8,0.109,0.2,2.1,0.5,10.4,0.9,8.0,4.8,0.531,21.7,0.0,1.3,0.051,3408520.0,4123132.0
Anthony Davis,C,23,NOP,75,75,2708,770,1526,0.505,40,134,0.299,730,1392,0.524,0.518,519,647,0.802,172,712,884,157,94,167,181,168,2099,0.088,11.1,5.1,5.9,1.4,27.9,5.1,0.424,4.4,6.7,5.9,27.5,1.7,9.1,17.2,0.58,32.6,5.4,11.0,0.195,23775506.0,28760155.0
Deyonta Davis,C,20,MEM,36,0,238,24,47,0.511,0,0,0.0,24,47,0.511,0.511,10,18,0.556,20,40,60,2,3,17,8,40,58,0.0,1.3,6.8,-4.6,0.4,19.8,0.4,0.383,-5.0,9.3,0.1,10.6,0.7,12.7,14.4,0.528,12.0,-0.2,0.5,0.097,1312611.0,1587806.0
Ed Davis,PF,27,POR,46,12,789,75,142,0.528,0,0,0.0,75,142,0.528,0.528,50,81,0.617,96,148,244,26,15,22,37,137,200,0.0,4.6,2.2,-4.1,-0.8,20.9,0.7,0.57,-3.2,13.4,1.0,11.5,0.9,17.2,17.1,0.563,12.0,-0.4,1.7,0.104,6352531.0,7684369.0
Dewayne Dedmon,C,27,SAS,76,37,1330,161,259,0.622,0,0,0.0,161,259,0.622,0.622,65,93,0.699,129,367,496,44,37,61,61,180,387,0.0,4.8,3.7,0.6,2.0,30.6,3.0,0.359,-1.4,11.2,2.3,16.0,1.4,16.9,21.1,0.645,12.3,0.9,5.2,0.189,6900000.0,8346618.0
Sam Dekker,PF,22,HOU,77,2,1419,203,429,0.473,60,187,0.321,143,242,0.591,0.543,38,68,0.559,94,190,284,76,38,21,41,83,504,0.436,7.7,1.2,-0.2,-0.6,14.6,1.2,0.159,0.3,7.2,1.9,13.1,1.3,8.2,10.9,0.549,14.9,0.6,3.1,0.104,1794600.0,2170846.0
Malcolm Delaney,PG,27,ATL,73,2,1248,145,388,0.374,26,110,0.236,119,278,0.428,0.407,75,93,0.806,10,113,123,193,39,1,95,112,391,0.284,23.1,0.1,-5.6,-0.3,9.8,1.3,0.24,-5.3,0.9,-1.2,7.5,1.5,18.1,5.4,0.456,18.3,-1.1,0.1,0.005,2500000.0,3024137.0
Matthew Dellavedova,PG,26,MIL,76,54,1986,208,534,0.39,79,215,0.367,129,319,0.404,0.463,82,96,0.854,24,123,147,357,53,0,133,153,577,0.403,25.7,0.0,-4.2,-1.8,7.1,0.9,0.18,-2.5,1.4,0.3,9.4,1.4,18.8,4.3,0.501,16.3,-1.1,1.2,0.029,9607500.0,11621758.0
Luol Deng,SF,31,LAL,56,49,1486,164,424,0.387,51,165,0.309,113,259,0.436,0.447,46,63,0.73,63,232,295,74,48,20,43,61,425,0.389,7.0,1.1,-2.1,-0.6,17.7,0.8,0.149,-1.4,4.5,0.1,10.1,1.6,8.7,10.8,0.47,14.2,0.0,0.9,0.029,17190000.0,20793966.0
DeMar DeRozan,SG,27,TOR,74,74,2620,721,1545,0.467,33,124,0.266,688,1421,0.484,0.477,545,647,0.842,70,316,386,290,78,13,180,134,2020,0.08,20.6,0.4,3.0,-1.0,13.6,2.4,0.419,4.1,3.0,6.7,24.0,1.5,9.0,8.3,0.552,34.3,3.3,9.0,0.166,27739975.0,33555794.0
Cheick Diallo,PF,20,NOP,17,0,199,36,76,0.474,0,0,0.0,36,76,0.474,0.474,15,21,0.714,23,50,73,4,4,7,7,17,87,0.0,3.2,2.9,-3.7,-1.9,26.7,0.3,0.276,-1.8,12.1,0.2,16.8,1.0,7.6,19.4,0.51,20.5,-0.1,0.5,0.111,1312611.0,1587806.0
Gorgui Dieng,PF,27,MIN,82,82,2653,332,661,0.502,16,43,0.372,316,618,0.511,0.514,136,167,0.814,188,459,647,158,88,95,107,254,816,0.065,8.6,3.1,-0.1,0.6,20.5,2.5,0.253,-0.8,8.1,3.2,14.2,1.7,12.7,14.2,0.555,14.0,1.3,5.7,0.103,14112360.0,17071084.0
Spencer Dinwiddie,PG,23,BRK,59,18,1334,134,302,0.444,38,101,0.376,96,201,0.478,0.507,126,159,0.792,27,137,164,185,44,23,66,119,432,0.334,20.3,1.3,-1.0,0.4,10.7,0.9,0.526,-1.3,2.2,1.9,12.7,1.6,15.1,6.5,0.581,14.1,0.4,2.8,0.101,1524305.0,1843882.0
Andre Drummond,C,23,DET,81,81,2409,483,911,0.53,2,7,0.286,481,904,0.532,0.531,137,355,0.386,345,770,1115,90,124,89,152,237,1105,0.008,6.0,3.1,1.0,0.8,36.2,5.3,0.39,0.1,15.1,1.4,20.9,2.6,12.5,25.2,0.518,22.4,1.8,6.7,0.133,23775506.0,28760155.0
Jared Dudley,PF,31,PHO,64,7,1362,157,346,0.454,77,203,0.379,80,143,0.559,0.565,43,65,0.662,31,194,225,121,42,16,73,154,434,0.587,12.5,0.9,-1.0,0.1,15.9,0.7,0.188,-1.1,2.4,1.1,10.6,1.5,16.3,9.0,0.579,13.8,0.3,1.8,0.064,10000000.0,12096548.0
Mike Dunleavy,SF,36,TOT,53,2,841,93,220,0.423,53,134,0.396,40,86,0.465,0.543,36,45,0.8,18,97,115,50,15,7,28,67,275,0.609,8.6,0.7,-1.4,-0.1,12.4,0.7,0.205,-1.3,2.4,0.8,10.1,0.9,10.5,7.5,0.573,14.0,0.1,1.5,0.086,1600000.0,1935447.0
Kris Dunn,PG,22,MIN,78,7,1333,118,313,0.377,21,73,0.288,97,240,0.404,0.411,36,59,0.61,24,142,166,188,78,36,89,178,293,0.233,19.4,2.3,-2.8,1.8,12.6,1.3,0.188,-4.5,2.1,-1.2,8.1,3.0,20.8,7.3,0.432,14.2,-0.3,0.1,0.004,4046760.0,4895182.0
Kevin Durant,PF,28,GSW,62,62,2070,551,1026,0.537,117,312,0.375,434,714,0.608,0.594,336,384,0.875,39,474,513,300,66,99,138,117,1555,0.304,23.1,3.8,8.9,2.2,23.6,4.0,0.374,6.7,2.2,8.0,27.6,1.5,10.4,13.6,0.651,27.8,5.7,12.0,0.278,25000000.0,30241370.0
Jarell Eddie,SF,25,PHO,5,0,62,6,19,0.316,4,16,0.25,2,3,0.667,0.421,8,9,0.889,1,6,7,0,1,0,1,1,24,0.842,0.0,0.0,-2.4,-1.7,10.8,0.0,0.474,-0.8,1.7,0.1,9.7,0.8,4.2,6.1,0.523,16.2,0.0,0.1,0.054,166256.0,201112.0
Henry Ellenson,PF,20,DET,19,2,146,23,64,0.359,10,35,0.286,13,29,0.448,0.438,4,8,0.5,8,33,41,7,1,1,14,6,60,0.547,7.2,0.6,-5.9,-1.8,25.6,0.2,0.125,-4.1,5.8,-0.4,7.5,0.3,17.2,15.3,0.444,24.7,-0.1,-0.2,-0.071,1780800.0,2154153.0
Wayne Ellington,SG,29,MIA,62,13,1500,231,555,0.416,149,394,0.378,82,161,0.509,0.55,37,43,0.86,18,114,132,70,35,4,30,70,648,0.71,7.1,0.2,-0.1,-0.9,8.5,1.2,0.077,0.8,1.3,2.1,12.6,1.2,5.0,4.9,0.565,17.9,0.7,3.3,0.105,6270000.0,7584535.0
Monta Ellis,SG,31,IND,74,33,1998,247,557,0.443,43,135,0.319,204,422,0.483,0.482,93,128,0.727,19,185,204,236,78,27,135,149,630,0.242,17.2,1.2,-2.9,0.2,10.3,1.7,0.23,-3.1,1.1,-0.7,9.9,2.0,18.0,5.7,0.514,16.8,-0.5,1.1,0.026,2245400.0,2716158.0
Joel Embiid,C,22,PHI,31,31,786,200,429,0.466,36,98,0.367,164,331,0.495,0.508,191,244,0.783,61,182,243,66,27,76,117,112,627,0.228,16.0,7.7,4.5,2.7,25.6,1.5,0.569,1.9,8.5,0.5,24.1,1.7,17.9,17.0,0.584,36.0,1.3,1.9,0.117,6100266.0,7379216.0
Tyler Ennis,PG,22,TOT,53,2,588,90,208,0.433,27,70,0.386,63,138,0.457,0.498,21,25,0.84,9,36,45,86,25,2,45,58,228,0.337,21.7,0.3,-3.2,-0.8,6.8,0.3,0.12,-2.4,1.6,0.1,10.9,2.1,17.0,4.2,0.521,19.1,-0.2,0.4,0.031,1524305.0,1843882.0
Tyreke Evans,SF,27,TOT,40,6,788,150,370,0.405,42,118,0.356,108,252,0.429,0.462,69,92,0.75,13,124,137,124,35,9,61,60,411,0.319,25.9,1.0,0.4,0.5,17.2,0.9,0.249,-0.1,1.8,-0.2,15.5,2.2,12.9,9.5,0.501,26.7,0.5,0.7,0.045,3290000.0,3979764.0
Dante Exum,PG,21,UTA,66,26,1228,155,363,0.427,44,149,0.295,111,214,0.519,0.488,58,73,0.795,30,102,132,111,21,12,80,146,412,0.41,14.1,0.8,-3.3,-0.1,9.3,1.3,0.201,-3.2,2.9,-0.1,8.5,0.9,16.8,6.2,0.521,18.1,-0.4,1.2,0.046,4992385.0,6039062.0
Kenneth Faried,PF,27,DEN,61,34,1296,228,416,0.548,0,6,0.0,228,410,0.556,0.548,131,189,0.693,183,279,462,55,43,40,59,124,587,0.014,6.3,2.4,0.3,-1.2,23.6,1.2,0.454,1.5,15.8,3.3,20.3,1.6,10.6,19.7,0.588,18.3,0.7,4.5,0.168,12921348.0,15630371.0
Derrick Favors,PF,25,UTA,50,39,1186,203,417,0.487,3,10,0.3,200,407,0.491,0.49,67,109,0.615,92,213,305,56,45,40,60,103,476,0.024,7.9,2.7,-0.1,1.2,20.2,2.2,0.261,-1.2,9.2,0.5,15.8,2.0,11.4,14.9,0.512,20.7,0.6,2.7,0.109,12000000.0,14515858.0
Kay Felder,PG,21,CLE,42,0,386,62,158,0.392,7,22,0.318,55,136,0.404,0.415,35,49,0.714,3,38,41,58,18,7,30,38,166,0.139,22.7,1.5,-2.4,0.7,10.5,0.4,0.31,-3.1,0.9,-0.3,11.4,2.3,14.3,5.9,0.462,24.2,0.0,0.1,0.008,551866.0,667566.0
Raymond Felton,PG,32,LAC,80,11,1700,221,514,0.43,46,144,0.319,175,370,0.473,0.475,50,64,0.781,33,185,218,191,66,22,83,125,538,0.28,16.3,1.1,-1.3,0.7,11.9,1.8,0.125,-2.0,2.2,0.2,10.9,1.9,13.3,7.2,0.496,16.5,0.3,1.9,0.055,2328652.0,2816865.0
Yogi Ferrell,PG,23,TOT,46,29,1197,160,394,0.406,68,176,0.386,92,218,0.422,0.492,74,89,0.831,20,91,111,172,42,9,70,90,462,0.447,23.2,0.7,-1.1,-0.3,9.2,1.0,0.226,-0.9,1.8,0.8,13.1,1.8,13.9,5.3,0.533,19.6,0.3,1.8,0.072,1312611.0,1587806.0
Dorian Finney-Smith,PF,23,DAL,81,35,1642,124,333,0.372,56,191,0.293,68,142,0.479,0.456,46,61,0.754,55,167,222,67,52,25,45,125,350,0.574,6.0,1.4,-2.6,0.6,12.4,1.5,0.183,-3.3,3.7,-0.1,7.7,1.6,11.1,7.9,0.486,11.6,-0.3,1.4,0.041,1312611.0,1587806.0
Bryn Forbes,SG,23,SAS,36,0,285,36,99,0.364,17,53,0.321,19,46,0.413,0.449,5,6,0.833,2,21,23,23,1,0,11,20,94,0.535,11.7,0.0,-5.4,-1.5,8.2,0.2,0.061,-3.9,0.8,-0.2,5.9,0.2,9.8,4.6,0.462,17.9,-0.2,0.1,0.014,1312611.0,1587806.0
Evan Fournier,SG,24,ORL,68,66,2234,408,930,0.439,128,360,0.356,280,570,0.491,0.508,223,277,0.805,44,165,209,202,66,4,141,180,1167,0.387,14.8,0.1,-1.3,-1.1,8.3,1.1,0.298,-0.2,2.1,1.7,13.9,1.5,11.8,5.1,0.555,23.5,0.4,2.8,0.059,17000000.0,20564132.0
Tim Frazier,PG,26,NOP,65,35,1525,163,404,0.403,40,128,0.313,123,276,0.446,0.453,98,129,0.76,34,139,173,335,56,6,101,133,464,0.317,31.4,0.3,-2.7,-0.2,9.7,1.4,0.319,-2.5,2.3,1.0,12.4,1.8,18.0,6.0,0.504,16.3,-0.3,2.4,0.075,2000000.0,2419309.0
Channing Frye,C,33,CLE,74,15,1398,238,520,0.458,137,335,0.409,101,185,0.546,0.589,63,74,0.851,37,253,290,45,33,37,53,138,676,0.644,4.9,2.1,1.0,-0.4,19.3,1.4,0.142,1.4,3.0,2.3,15.6,1.2,8.8,11.4,0.612,19.3,1.1,3.7,0.125,7420912.0,8976742.0
Danilo Gallinari,SF,28,DEN,63,63,2134,335,750,0.447,126,324,0.389,209,426,0.491,0.531,349,387,0.902,39,286,325,135,40,15,82,93,1145,0.432,9.1,0.5,1.4,-1.4,14.7,0.7,0.516,2.8,2.0,6.2,17.4,0.9,8.2,8.4,0.622,20.0,1.9,6.8,0.154,20559599.0,24870018.0
Langston Galloway,PG,25,TOT,74,2,1495,207,545,0.38,120,308,0.39,87,237,0.367,0.49,51,64,0.797,27,129,156,93,46,6,46,96,585,0.565,9.4,0.3,-2.3,-0.7,9.3,1.1,0.117,-1.5,2.0,0.2,10.4,1.5,7.4,5.6,0.51,18.4,-0.1,1.3,0.04,6666667.0,8064365.0
Marc Gasol,C,32,MEM,74,74,2531,532,1160,0.459,104,268,0.388,428,892,0.48,0.503,278,332,0.837,60,404,464,338,67,99,166,171,1446,0.231,24.8,3.7,5.2,1.4,18.8,3.5,0.286,3.8,2.6,4.2,20.3,1.4,11.3,10.5,0.554,26.4,4.6,7.7,0.145,22642350.0,27389428.0
Pau Gasol,C,36,SAS,64,39,1627,303,604,0.502,56,104,0.538,247,500,0.494,0.548,130,184,0.707,107,394,501,150,24,70,81,110,792,0.172,14.7,3.5,4.0,1.5,26.8,3.1,0.305,2.6,7.6,3.3,20.2,0.8,10.6,17.4,0.578,21.3,2.5,6.4,0.19,16000000.0,19354477.0
Rudy Gay,SF,30,SAC,30,30,1013,201,442,0.455,42,113,0.372,159,329,0.483,0.502,118,138,0.855,35,155,190,83,44,26,74,79,562,0.256,14.1,2.3,1.9,0.5,17.5,1.0,0.312,1.4,4.0,0.8,17.9,2.2,12.8,10.8,0.559,25.8,1.0,1.8,0.087,8406000.0,10168358.0
Michael Gbinije,SG,24,DET,9,0,32,1,10,0.1,0,4,0.0,1,6,0.167,0.1,2,2,1.0,2,1,3,2,0,0,0,2,4,0.4,7.9,0.0,-12.1,-2.9,3.5,0.0,0.2,-9.2,6.6,-0.1,-2.1,0.0,0.0,5.1,0.184,15.0,-0.1,-0.1,-0.136,500000.0,604827.0
Paul George,SF,26,IND,75,75,2689,622,1348,0.461,195,496,0.393,427,852,0.501,0.534,336,374,0.898,58,434,492,251,119,27,220,206,1775,0.368,16.1,0.9,3.1,0.1,17.9,3.1,0.277,3.0,2.5,3.9,20.2,2.2,12.7,10.3,0.587,28.9,3.4,7.1,0.126,19300000.0,23346338.0
Marcus Georges-Hunt,SG,22,ORL,5,0,48,2,7,0.286,1,2,0.5,1,5,0.2,0.357,9,10,0.9,1,8,9,3,1,0,2,5,14,0.286,8.3,0.0,-4.5,-0.5,18.7,0.0,1.429,-4.0,2.2,0.1,10.2,1.0,14.9,10.2,0.614,12.3,0.0,0.1,0.107,1312611.0,1587806.0
Jonathan Gibson,PG,29,DAL,17,0,231,35,95,0.368,15,45,0.333,20,50,0.4,0.447,21,29,0.724,1,21,22,26,8,0,21,21,106,0.474,18.8,0.0,-3.7,-0.7,11.1,0.2,0.305,-3.1,0.5,-0.3,9.5,1.8,16.3,5.5,0.492,26.3,-0.1,-0.1,-0.03,74158.0,89705.0
Taj Gibson,PF,31,TOT,78,71,1989,365,709,0.515,3,13,0.231,362,696,0.52,0.517,113,158,0.715,158,327,485,73,41,65,105,163,846,0.018,5.9,2.6,-1.5,-0.4,17.9,2.5,0.223,-1.1,8.6,1.6,15.0,1.0,11.9,13.2,0.543,19.3,0.2,4.0,0.097,14000000.0,16935167.0
Rudy Gobert,C,24,UTA,81,81,2744,413,625,0.661,0,1,0.0,413,624,0.662,0.661,311,476,0.653,314,721,1035,97,49,214,147,246,1137,0.002,5.7,6.4,4.4,2.2,29.5,6.0,0.762,2.2,13.6,8.3,23.3,0.9,15.0,21.8,0.681,16.7,4.4,14.3,0.25,21224719.0,25674583.0
Aaron Gordon,SF,21,ORL,80,72,2298,393,865,0.454,77,267,0.288,316,598,0.528,0.499,156,217,0.719,116,289,405,150,65,40,89,172,1019,0.309,10.5,1.4,-1.0,-0.7,14.1,1.7,0.251,-0.3,5.3,2.0,14.5,1.4,8.5,9.6,0.53,20.1,0.6,3.7,0.077,5504419.0,6658447.0
Eric Gordon,SG,28,HOU,75,15,2323,412,1016,0.406,246,661,0.372,166,355,0.468,0.527,147,175,0.84,29,172,201,188,48,41,121,150,1217,0.651,12.3,1.4,-0.1,-1.4,8.1,1.4,0.172,1.3,1.4,2.5,13.2,1.0,10.0,4.7,0.557,22.1,1.1,3.8,0.079,12943020.0,15656586.0
Marcin Gortat,C,32,WAS,82,82,2556,390,674,0.579,0,2,0.0,390,672,0.58,0.579,103,159,0.648,238,611,849,121,40,61,119,213,883,0.003,6.8,2.0,-0.8,-0.5,26.8,2.9,0.236,-0.3,10.6,3.9,15.4,0.8,13.8,18.7,0.593,14.7,0.8,6.8,0.127,12782609.0,15462544.0
Treveon Graham,SG,23,CHO,27,1,189,19,40,0.475,9,15,0.6,10,25,0.4,0.588,10,15,0.667,5,17,22,6,6,1,3,18,57,0.375,4.7,0.5,-1.0,0.8,10.0,0.2,0.375,-1.8,2.9,0.3,10.6,1.6,6.0,6.4,0.612,11.8,0.1,0.4,0.108,1312611.0,1587806.0
Jerami Grant,PF,22,TOT,80,4,1531,152,328,0.463,43,116,0.371,109,212,0.514,0.529,90,147,0.612,38,167,205,46,33,79,44,149,437,0.354,4.2,4.1,-1.3,0.8,12.1,1.8,0.448,-2.1,2.7,1.1,10.1,1.1,10.1,7.4,0.556,12.1,0.3,2.9,0.091,1524305.0,1843882.0
Jerian Grant,PG,24,CHI,63,28,1028,128,301,0.425,49,134,0.366,79,167,0.473,0.507,65,73,0.89,17,94,111,121,47,8,44,93,370,0.445,17.4,0.6,0.1,1.4,9.9,1.2,0.243,-1.3,1.8,1.4,13.2,2.3,11.7,5.8,0.555,16.0,0.6,2.5,0.119,1713840.0,2073154.0
Danny Green,SG,29,SAS,68,68,1807,176,449,0.392,118,311,0.379,58,138,0.42,0.523,27,32,0.844,31,193,224,124,70,57,76,120,497,0.693,9.6,2.6,0.8,1.9,11.8,3.0,0.071,-1.0,2.0,0.4,10.1,2.0,14.1,7.0,0.537,13.5,1.3,3.4,0.09,10000000.0,12096548.0
Draymond Green,PF,26,GSW,76,76,2471,272,650,0.418,81,263,0.308,191,387,0.494,0.481,151,213,0.709,98,501,599,533,154,106,184,217,776,0.405,27.6,3.4,4.9,3.9,20.9,5.4,0.328,1.0,4.7,2.8,16.5,3.0,19.8,13.3,0.522,16.2,4.3,8.2,0.16,16400000.0,19838339.0
Gerald Green,SF,31,BOS,47,0,538,95,232,0.409,39,111,0.351,56,121,0.463,0.494,33,41,0.805,16,68,84,33,9,7,25,48,262,0.478,9.8,1.1,-3.0,-2.0,13.9,0.4,0.177,-1.0,3.3,0.1,11.9,0.8,9.1,8.7,0.524,22.7,-0.1,0.6,0.05,1381403.0,1671020.0
JaMychal Green,PF,26,MEM,77,75,2101,250,500,0.5,55,145,0.379,195,355,0.549,0.555,134,167,0.802,167,377,544,84,47,34,94,248,689,0.29,6.3,1.5,-0.8,0.2,21.1,2.6,0.334,-0.9,8.8,3.2,13.5,1.2,14.1,14.8,0.601,14.4,0.6,5.8,0.132,8533333.0,10322387.0
Jeff Green,PF,30,ORL,69,11,1534,220,558,0.394,53,193,0.275,167,365,0.458,0.442,145,168,0.863,39,175,214,81,37,13,75,103,638,0.346,8.1,0.7,-3.6,-1.2,12.8,0.9,0.301,-2.4,2.7,-0.2,10.5,1.2,10.6,7.6,0.505,20.3,-0.6,0.7,0.022,2116955.0,2560784.0
Blake Griffin,PF,27,LAC,61,61,2076,479,971,0.493,38,113,0.336,441,858,0.514,0.513,320,421,0.76,112,385,497,300,57,22,142,157,1316,0.116,24.5,0.9,4.7,0.5,20.2,2.4,0.434,4.2,6.2,5.4,22.6,1.4,10.9,13.4,0.569,28.0,3.5,7.7,0.179,29512900.0,35700422.0
Justin Hamilton,C,26,BRK,64,7,1177,174,379,0.459,55,180,0.306,119,199,0.598,0.532,39,52,0.75,71,191,262,55,29,43,43,91,442,0.475,7.3,2.8,-0.8,-0.3,17.0,1.0,0.137,-0.5,6.5,1.0,13.6,1.2,9.7,11.8,0.55,16.2,0.4,2.1,0.084,1000000.0,1209654.0
James Harden,PG,27,HOU,81,81,2947,674,1533,0.44,262,756,0.347,412,777,0.53,0.525,746,881,0.847,95,564,659,907,121,38,464,215,2356,0.493,50.7,1.0,8.7,1.2,20.9,3.6,0.575,7.5,3.5,11.5,27.4,2.0,19.5,12.2,0.613,34.2,8.0,15.0,0.245,28299399.0,34232504.0
Montrezl Harrell,C,23,HOU,58,14,1064,225,345,0.652,1,7,0.143,224,338,0.663,0.654,76,121,0.628,81,138,219,64,20,42,44,126,527,0.02,9.6,3.2,1.0,0.1,14.2,1.0,0.351,0.9,8.3,3.1,19.2,0.9,9.9,11.2,0.662,17.6,0.8,4.1,0.183,1471382.0,1779864.0
Devin Harris,PG,33,DAL,65,0,1087,136,341,0.399,58,177,0.328,78,164,0.476,0.484,107,129,0.829,11,116,127,136,43,7,57,101,437,0.519,20.0,0.6,-0.4,0.7,13.0,1.1,0.378,-1.0,1.1,1.1,13.8,2.1,12.5,6.8,0.549,19.7,0.4,2.2,0.096,4402546.0,5325561.0
Gary Harris,SG,22,DEN,57,56,1782,320,637,0.502,107,255,0.42,213,382,0.558,0.586,104,134,0.776,48,130,178,164,71,8,76,92,851,0.4,13.6,0.3,0.7,-0.9,8.0,0.7,0.21,1.5,3.0,3.9,16.5,1.9,9.8,5.5,0.611,18.4,1.2,4.6,0.124,2550055.0,3084686.0
Joe Harris,SG,25,BRK,52,11,1138,154,362,0.425,85,221,0.385,69,141,0.489,0.543,35,49,0.714,16,131,147,54,30,8,55,121,428,0.61,7.3,0.5,-3.5,-0.9,12.0,0.6,0.135,-2.6,1.5,0.1,9.0,1.2,12.5,6.8,0.558,16.5,-0.4,0.8,0.032,1524305.0,1843882.0
Tobias Harris,PF,24,DET,82,48,2567,511,1063,0.481,109,314,0.347,402,749,0.537,0.532,190,226,0.841,63,353,416,142,60,39,96,133,1321,0.295,8.8,1.3,1.6,0.3,15.6,2.8,0.213,1.3,2.6,4.0,16.9,1.2,7.6,8.8,0.568,21.7,2.3,6.8,0.128,16000000.0,19354477.0
Aaron Harrison,SG,22,CHO,5,0,17,0,4,0.0,0,2,0.0,0,2,0.0,0.0,1,2,0.5,0,3,3,3,0,0,0,2,1,0.5,22.6,0.0,-11.8,-1.7,19.5,0.0,0.5,-10.1,0.0,-0.1,-2.2,0.0,0.0,9.7,0.102,12.9,0.0,-0.1,-0.146,174570.0,211169.0
Andrew Harrison,PG,22,MEM,72,18,1474,117,360,0.325,43,156,0.276,74,204,0.363,0.385,148,194,0.763,23,113,136,198,53,21,85,194,425,0.433,20.0,1.4,-3.4,0.6,9.0,1.5,0.539,-4.0,1.7,0.0,8.7,1.9,16.0,5.3,0.477,16.4,-0.5,1.6,0.051,1312611.0,1587806.0
Udonis Haslem,C,36,MIA,16,0,130,11,23,0.478,0,3,0.0,11,20,0.55,0.478,9,15,0.6,8,28,36,6,6,1,8,22,31,0.13,6.4,0.6,-5.3,0.9,24.1,0.2,0.652,-6.1,6.7,0.0,8.8,2.3,21.3,15.3,0.524,12.8,-0.1,0.2,0.074,2328652.0,2816865.0
Spencer Hawes,PF,28,TOT,54,1,797,134,277,0.484,25,81,0.309,109,196,0.556,0.529,44,52,0.846,38,153,191,81,15,30,49,77,337,0.292,16.5,3.3,0.5,0.8,21.5,1.0,0.188,-0.3,5.3,0.7,15.6,0.9,14.0,13.4,0.562,19.8,0.5,1.7,0.102,2007058.0,2427847.0
Gordon Hayward,SF,26,UTA,73,73,2516,545,1156,0.471,149,374,0.398,396,782,0.506,0.536,362,429,0.844,49,345,394,252,73,20,140,117,1601,0.324,18.2,0.6,5.0,0.5,15.4,3.3,0.371,4.6,2.3,7.1,22.2,1.5,9.4,9.0,0.595,27.6,4.5,10.4,0.199,29727900.0,35960497.0
Gerald Henderson,SG,29,PHI,72,41,1667,234,553,0.423,61,173,0.353,173,380,0.455,0.478,133,165,0.806,34,151,185,112,40,15,62,129,662,0.313,10.5,0.7,-3.1,-0.9,10.0,1.0,0.298,-2.2,2.2,1.0,10.8,1.2,9.0,6.1,0.529,17.9,-0.5,2.0,0.059,1000000.0,1209654.0
John Henson,C,26,MIL,58,39,1123,159,309,0.515,0,1,0.0,159,308,0.516,0.515,74,107,0.692,92,203,295,57,29,78,52,151,392,0.003,7.7,6.1,-1.6,0.7,20.8,1.6,0.346,-2.3,9.6,1.2,15.3,1.3,12.7,15.3,0.55,16.6,0.1,2.7,0.116,11422536.0,13817325.0
Mario Hezonja,SF,21,ORL,65,2,960,117,330,0.355,43,144,0.299,74,186,0.398,0.42,40,50,0.8,20,126,146,62,30,15,58,74,317,0.436,9.6,1.3,-5.0,-0.9,14.7,0.8,0.152,-4.1,2.2,-1.4,7.2,1.5,14.1,8.3,0.45,18.8,-0.7,-0.7,-0.033,4078320.0,4933359.0
Buddy Hield,SG,24,TOT,82,55,1888,327,767,0.426,148,379,0.391,179,388,0.461,0.523,64,76,0.842,35,234,269,121,38,9,101,115,866,0.494,10.3,0.4,-2.0,-1.4,13.5,1.3,0.099,-0.6,2.0,0.0,11.8,1.0,11.2,7.8,0.541,21.3,0.0,1.3,0.032,3675480.0,4446062.0
Nenê,C,34,HOU,67,8,1198,245,397,0.617,3,9,0.333,242,388,0.624,0.621,116,197,0.589,95,187,282,65,56,39,73,163,609,0.023,8.6,2.6,0.8,0.8,17.0,1.6,0.496,0.0,8.6,2.5,18.9,2.2,13.1,12.8,0.63,19.7,0.8,4.1,0.165,3477600.0,4206695.0
George Hill,PG,30,UTA,49,49,1544,289,606,0.477,94,233,0.403,195,373,0.523,0.554,157,196,0.801,23,144,167,204,50,11,85,114,829,0.384,22.8,0.6,3.8,0.8,10.5,1.9,0.323,3.0,1.8,4.0,19.3,1.7,10.9,6.2,0.599,23.5,2.3,5.9,0.182,20000000.0,24193096.0
Solomon Hill,SF,25,NOP,80,71,2374,183,478,0.383,94,270,0.348,89,208,0.428,0.481,103,128,0.805,51,256,307,141,72,32,82,182,563,0.565,8.1,1.1,-2.7,0.8,11.4,2.3,0.268,-3.5,2.3,0.4,8.0,1.5,13.3,6.8,0.527,11.5,-0.4,2.7,0.055,12236535.0,14801983.0
